%Standard GP regression with Matern52 kernel and scaled data and labels
%Pearson_correlation_coefficient:0.6835,P-value:0.0000
%Spearman_correlation_coefficient:0.6798,P-value:0.0000
%RMSE:1.661691903394221
%signal_variance:2.0720,noise_variance:1.2425,ARD_lengthscales:[0.5635391671597015, 0.1761136188831155, 0.00975611882440974, 0.3059186296641128, 0.011816965474375869, 0.01071732985842849, 0.17237366253715375, 0.03753147174619869, 0.0009843501010722369, 0.33647156569021786, 0.06652547124420316, 0.6489608522298973]
name,f_pred_mean,f_pred_var,y_true,BertzCT,Chi1v,EState_VSA1,MolLogP,MolMR,TPSA,num_rotors,vina_gauss1,vina_gauss2,vina_hydrogen,vina_hydrophobic,vina_repulsion
3pcj,-1.88,0.33,0.7664763157894736,-0.0012771847562918887, -0.41603834366597153, -0.019399200920420374, -0.18929307191710465, -0.03007825192685164, -0.007661598104575983, -0.16762442502828317, -0.028591507866412225, -0.0017282449289277473, 0.09116747423552236, -0.023065387338419632, 0.12547666878158778
3std,2.12,0.88,4.656476315789473,0.000252507410274, 0.026870768302860466, 0.0054819015585532965, 0.4452489500373984, 0.007907482421018226, -0.011651981379376734, -0.07076116239028497, 0.0030450527279336226, 0.0011438345572673456, -0.3732158880427285, 0.1370240514581791, -0.19875161885244932
4er2,2.12,1.02,2.8464763157894746,0.0017114330745187118, 0.33272223695155834, 0.02854501318140461, -0.029539653114055032, 0.04002754483782287, 0.01996546297861824, 0.6314974917352019, 0.01546419407589233, 0.0020949035956461266, 0.2782524569147511, 0.01228969803995902, -0.0260432748198819
4fiv,1.61,1.13,0.06647631578947344,0.0030178133101196165, 0.643827248882893, 0.043675238673725976, 0.296724011995177, 0.061624658488899274, 0.016645910032770023, 0.4377709664592055, 0.046879688548128545, 0.004188248159430378, 0.5064781187540344, 0.08642623693412928, 0.4026264161607805
4tln,-1.51,0.47,-2.733523684210526,-0.0012662178133977932, -0.45166115383110783, -0.016197970780049163, -0.12293001752184979, -0.028250392640799878, -0.008697636922070012, -0.04654534673078543, -0.036382658617845336, -0.0025424155646516333, 0.058038199354672866, -0.03640987647312057, 0.06558282675898189
5abp,-2.84,0.34,0.18647631578947355,-0.001292467922993408, -0.3997465617298009, -0.018980653931524486, -0.34782229023152367, -0.02828572944639758, -0.0022757339735587838, -0.07076116239028497, -0.02458389085276245, -0.001547168629745988, 0.23294762989088857, -0.04531516898233418, -0.034952871315529814
5er1,-0.04,1.67,-0.43352368421052656,0.0010448145715749406, 0.13349606352773216, 0.01823713720664418, -0.039902652599199895, 0.022626236924889808, 0.005143764793652632, 0.3893393351402064, -0.0092131477693997, 0.0007014896095277604, 0.03959606373261555, 0.012947471198819692, -0.062016452085427644
6fiv,0.49,0.66,1.626476315789474,0.0005045017319987289, 0.07035579278425592, 0.01184708177182805, 0.16304891057782206, 0.01412314567428175, -0.001049402312035237, 0.14718117854521096, -0.00990528650949189, 0.00038018513399223707, 0.11599191625031083, 0.018370360633611766, -0.009552060051427197
6rnt,-2.35,0.35,-4.083523684210526,-0.00038790053269134345, -0.02726871778693225, -0.011853105576963998, -0.13574141798425424, -0.011827957046590598, 0.011058220158085155, -0.04654534673078543, -0.012610540850387618, -0.0013227558613108266, 0.18632839296022538, -0.04531516898233418, 0.0896682681047121
6std,0.80,0.78,2.1864763157894744,-0.0005791900804791128, 0.042046851270171326, -0.0050031579655281854, 0.29641084442831794, -0.002074618224579536, -0.014617858736321609, -0.04654534673078543, -0.009494197017451795, -0.00010058085999837751, -0.303991887611579, 0.04864976294901173, -0.19340288128895233
8abp,-2.79,0.32,1.5464763157894739,-0.001292467922993408, -0.3997465617298009, -0.018980653931524486, -0.34782229023152356, -0.02828572944639758, -0.0022757339735587838, -0.07076116239028497, -0.02389266459534141, -0.0015581348545551346, 0.25361983909504104, -0.04531516898233418, -0.02798382185606585
1f8b,-2.00,0.24,-1.0535236842105258,-0.000811215113545305, -0.23784321007771206, -0.010681131192948397, -0.4597939302729379, -0.01654425538293199, 0.007142800730932393, 0.026102100247713218, -0.0061805322458863485, -0.0007292037553431126, 0.19329221107473127, -0.03295663473184817, 0.12346349896455086
1f8c,-1.85,0.25,0.9464763157894742,-0.0007369804759230827, -0.2361431984711107, -0.009363833936667175, -0.5310063369913696, -0.01622593877476858, 0.008567113836244221, 0.026102100247713218, -0.008415968059304797, -0.0007926426642254391, 0.3380665134993539, -0.033781880962639996, 0.13676291750848094
1f8d,-1.67,0.25,-3.0535236842105262,-0.0007369804759230827, -0.2361431984711107, -0.009363833936667178, -0.5310063369913696, -0.01622593877476858, 0.008567113836244233, 0.026102100247713218, -0.006013800110770268, -0.0006400333068851811, 0.2147089478822455, -0.033493656574677386, 0.10062646401617484
1hnn,-1.27,0.73,-0.21352368421052592,-0.0008192897444853535, -0.20966091741721807, -0.010396471586383058, -0.14142588381905427, -0.02066211088638527, -0.008736079920863855, -0.16762442502828317, -0.010041530718575662, -0.0014096596847303791, -0.28292768539955104, 0.014019557455324187, -0.07381321869367098
1igj,-0.56,0.90,3.546476315789474,0.0010316311561151621, 0.23867416130646044, 0.014028232621136576, 0.19096827365959523, 0.017828659179710694, 0.0006651554341700988, 0.026102100247713218, -0.01885656727048215, -0.00012125700820816147, -0.3644366004116705, 0.03141870138388979, -0.24525323046983913
1lbk,-1.52,0.57,-3.273523684210526,-0.0008147570643412493, -0.2229378140645105, -0.006751791800693538, -0.5728189521301501, -0.01462113415662156, 0.008434485490405468, 0.05031791590721277, 0.0033010476779197617, -0.001122038353294714, 0.29325020365555526, -0.042704396058494465, 0.1187379906805966
1lor,-1.08,0.28,4.606476315789474,-0.00048397366471847434, -0.07139158598507526, -0.011124116743127624, -0.2464224280531599, -0.015037233365469865, 0.01210963617509672, -0.04654534673078543, 0.0013398289558699678, 0.00044096805783157365, 0.5584657808234155, -0.03787882956650698, 0.29463563033450596
1n1m,-1.08,0.47,-0.753523684210526,-0.0010480063993468232, -0.384940471414225, -0.011816760564849167, -0.053947743476503315, -0.022891468574665556, -0.014275716047056419, -0.09497697804978453, -0.021204834546658464, -0.0018227972418148953, 0.04853190475708842, -0.011310319773602844, -0.06928165192813844
1o5b,-0.41,0.39,-0.6835236842105266,-0.0009837532604486349, -0.18065809042663578, -0.02627967021931907, 0.04996694916299908, -0.014599114047615193, -0.013572209169129119, -0.19184024068778271, -0.011462211213464572, -0.0017545977914825606, -0.3732158880427285, -0.03545448942340948, -0.1315690713172154
1oyt,0.36,0.94,0.7864763157894741,0.00041560211334730045, 0.0764375896901082, 0.009419260291745061, -0.11865006077477958, 0.0055802945724223885, -0.005533778121336852, -0.11919279370928407, 0.015606715615512742, 0.001030363157307973, -0.3207220045340537, 0.009630087996292029, -0.1129108469917107
1ps3,0.21,0.36,-4.173523684210526,-0.0010349397987185797, -0.29818645633936824, -0.013889748944358134, -0.4475139656815666, -0.022728434160683157, 0.0015589551561269075, -0.09497697804978453, 0.0008711292513663524, -0.0009032949324486116, 0.4905935574564037, -0.04531516898233418, 0.18551636177509148
1q8u,-0.35,0.53,-0.49352368421052617,-5.7084500771435676e-05, -0.022543115524772974, -0.00038295310125001966, 0.04230098672334698, -0.0044468450434324985, -0.010637086211219319, -0.11919279370928407, -0.01987973087989671, -0.00013423902899872503, -0.3732158880427285, 0.013954272190436448, -0.1842997249458948
1qi0,-2.70,0.61,-4.103523684210526,-0.0006336723292982945, -0.16599459101605682, -0.010321211505041181, -0.5543041059804082, -0.012765404926989373, 0.012938082799104007, 0.07453373156671232, -0.01980137658901987, -0.0016506357954198356, 0.13787170793247958, -0.04531516898233418, 0.15098197893658818
1r5y,-0.86,0.82,0.00647631578947383,-0.0009618239093909679, -0.3459176380358861, -0.016863874360785694, -0.03381011993485731, -0.021055476591766962, -0.004695720747631107, -0.16762442502828317, -0.006300801130215026, -0.001759225012617192, 0.3214776583053067, -0.014582089489424122, -0.015049149189004657
1sln,-0.66,1.10,0.18647631578947355,0.0007418031485414841, 0.11277864937579743, 0.015408610294474873, -0.3024509527420749, 0.016571705700381408, 0.010833328615141174, 0.14718117854521096, 0.016114578709434623, 0.0007991842930289559, 0.11068992161352595, 0.03105958111824828, 0.11569309831252034
1uto,-2.72,0.25,-4.183523684210526,-0.001213582968949471, -0.43947169953714826, -0.014967896349186731, 0.0025837473046396663, -0.02737491495918146, -0.018179602574571026, -0.14340860936878363, -0.030341230071049288, -0.002463452385460866, -0.2563950450511157, -0.03686366717125987, -0.24529962323941273
1w3k,-0.53,0.45,-2.1535236842105263,-0.0006672462748454162, -0.2058008115859821, -0.010410519325729665, -0.57336936785372, -0.015248588364226491, 0.008353755192938404, 0.026102100247713218, 0.0014193754351613645, -0.00040666130545051975, 0.5933777027177505, -0.04531516898233418, 0.15825905006388208
1w3l,-0.09,2.07,-0.17352368421052589,4.173909080930388e-05, 0.027951159127761905, -0.0017510768992463567, -0.7798511836026056, 0.00027173615518167764, 0.023567571965601195, 0.17139699420471052, 0.04136210300534955, 0.0011550086683364531, 0.72029742037863, -0.04531516898233418, 2.0594743356865437
1w4o,-1.83,0.42,-1.2335236842105264,-0.0005024234705226457, -0.08920299106764364, -0.011055832964756748, -0.2184840851188497, -0.01582900609708565, 0.008221126847099651, -0.07076116239028497, -0.020448418509661347, -0.0012257709018604903, 0.193568909621174, -0.04224045215865836, 0.051084750659964075
1xd0,-0.78,1.59,0.666476315789474,0.0017880890368045237, 0.5288559831449805, 0.018331589908947423, -1.151163528708162, 0.035061891357809, 0.054335426050252295, 0.4862025977782046, 0.029287261086175333, 0.003504816599661773, 0.6404195567912402, -0.037983051124483275, 0.29444705853239234
1yc1,0.30,0.52,-0.2835236842105262,-6.965337627633571e-05, -0.02005880326702324, -0.0013457539560699716, 0.12960641040781232, -0.0013504277281647453, 0.0010591961718069713, -0.04654534673078543, 0.01127297316839044, 0.0008904375569799424, -0.20120469217823042, 0.002710758083225159, -0.035170739658089104
1z95,1.44,0.79,0.666476315789474,-7.383167608589838e-05, 0.09159055317726061, -0.0007812665938072306, 0.23115621342121764, -0.00075854812431091, -0.0028754447547427097, -0.04654534673078543, -0.0008644861545884355, 0.0013063814887354407, -0.18299465526317302, 0.032696212518601636, -0.12269899751292336
1zea,-0.10,2.02,-1.2335236842105264,0.003200232271990888, 0.8201226246245049, 0.045956659559393334, -0.9604539704174361, 0.06502174778934702, 0.06576645174160105, 0.6072816760757024, 0.03516822565771185, 0.0017933998820986684, 0.011859941806314247, 0.003732192332894401, 0.2156279935697174
2cbj,-0.30,0.39,1.8164763157894734,-0.00039484136482857636, -0.11574607899554851, -0.0038413229776706357, -0.12124081064606608, -0.004709564443327128, 0.005284081739250157, -0.02232953107128588, -0.006749921432679553, -0.0004248460527263233, 0.1929853576505684, -0.02150735069502559, 0.017485409156815592
2fvd,1.18,0.44,2.0664763157894734,0.00014759019751815845, 0.12240566345170488, 0.003751383666173071, 0.09193140312207489, 0.004940569980101147, 0.0010169088731337458, 0.00188628458821367, 0.012929496043719376, 0.0010115488219121155, -0.14700666533046008, -0.004798527636560466, -0.09575559046755784
2g70,-1.09,0.44,1.3164763157894734,-0.000874628366406564, -0.3071465969904082, -0.011178157382506727, -0.08242701220811495, -0.020049542843184196, -0.008119069790222701, -0.14340860936878363, -0.008224621818768128, -0.0012227508912663505, -0.2099444142838358, 0.011694270154098263, -0.16522721647836525
2hb1,-0.99,0.45,-2.6535236842105263,-0.0012739856789277925, -0.22500416795065653, -0.020850518041276623, -0.1367473501687097, -0.023118137774502223, -0.006291105197575536, -0.11919279370928407, -0.016422269844175268, -0.0017545329280946212, -0.09431791255532669, -0.03470674314893288, -0.050830201163703445
2iwx,1.34,0.33,0.22647631578947358,-0.0002765695121880559, -0.08449994496747709, -0.0022954657175752484, 0.3308402969302464, -0.002303380048166281, -0.007379042063441248, -0.16762442502828317, -0.012669590859628717, 7.24656751750458e-05, -0.24064545641489155, -0.007201504095150249, -0.12586370825665866
2j62,2.34,0.88,4.886476315789474,8.57056887723213e-05, -0.033013308800324534, 0.003213763900765705, 0.02909860129868253, 0.002128226338904809, -0.0028081695068534885, 0.05031791590721277, 0.011225404850649559, 0.0011226765154108767, 0.2189536039649197, 0.04168364457865851, 0.020674889033128887
2jdm,-0.12,0.32,-1.0535236842105258,-0.0012175445873129924, -0.3997465617298009, -0.01727165077124996, -0.1882302001750385, -0.026678974883392537, -0.008278608235217137, -0.07076116239028497, -0.023678978578051943, -0.0021749096704979077, 0.45954447947853383, -0.044049559154770546, -0.05607372913855606
2jdu,0.37,0.48,0.2664763157894736,-0.0012175445873129924, -0.3997465617298009, -0.01727165077124996, -0.1882302001750385, -0.026678974883392537, -0.008278608235217137, -0.07076116239028497, -0.025783727614534485, -0.0021913786823403794, 0.566689615810891, -0.04397014065172028, -0.006260871430925318
2jdy,-0.27,0.57,-2.083523684210526,-0.0012012244378225268, -0.38193515664723277, -0.01733993454962083, -0.28574868250960705, -0.026007528017405523, -0.004390098907220068, -0.04654534673078543, -0.022448598866166927, -0.0021409692289699905, 0.5394976690527595, -0.04531516898233418, 0.053396334564181726
2obf,1.15,0.83,2.3964763157894735,-0.00016956552659786278, 0.029833364036491027, -0.0009433163316350937, 0.06428724790208669, -0.0031154131824531533, -0.007536658358495997, -0.09497697804978453, 0.013405963314277871, 0.0003941241143511246, -0.14755520663112806, 0.06117719665492768, 0.12398699366031248
2ole,-0.02,0.54,0.7964763157894739,0.0002165467484488842, 0.024706340851280754, 0.007164617593096699, 0.2157180013677069, 0.004230599813260652, -0.01037182951954181, -0.07076116239028497, -0.012199575162529033, 6.971050844191037e-05, -0.18410677449839258, 0.011283579454836297, 0.06802202039193314
2p4y,1.44,0.89,2.546476315789474,0.000986305952595882, 0.28689682876179334, 0.011219465655750816, 0.5162753542009685, 0.020499988515930944, -0.004505427903601592, 0.05031791590721277, 0.007662173775856479, 0.002518321730203566, -0.2592143730992992, 0.04193673016305434, -0.16886331724417641
2pcp,-0.62,0.95,2.246476315789473,-0.0004187380003294951, -0.20411902291442857, -0.001953380784284867, 0.2344985654529649, -0.009372833791456607, -0.022638990434656645, -0.16762442502828317, -0.003927108143428233, -0.0005968889123179484, -0.31596713322499936, 0.05585522641811399, -0.13375275594917316
2qbp,1.00,0.73,1.9464763157894742,0.0007274984263577796, 0.43418612369839, 0.011238296105662364, 0.15490655383949384, 0.020978913996911895, 0.0032062376544430217, 0.026102100247713218, 0.014041592323519958, 0.0011798626655666405, -0.0702550138191492, 0.0056354907461376195, -0.037876918744535235
2qbr,1.07,0.41,-0.12352368421052606,-8.851617220856946e-05, 0.11942064380783017, -0.0005587096449730179, 0.17443682209995928, 0.005039398892661053, -0.0039787588201259634, -0.02232953107128588, -0.0009443215103033686, -0.00011345184041845211, -0.10641426223872545, 0.0037052808888252253, -0.021409420223107937
2qmj,-2.05,0.69,-2.243523684210526,0.0009748003672485733, 0.2951040124312363, 0.009522549998334722, -0.952264164047765, 0.019530152527036902, 0.03912160927758948, 0.34090770382120733, 0.006444101116681754, 0.0014430229533162258, 0.4279645287548714, -0.02882019313485803, 0.13479907537948982
2r23,-0.61,1.11,-2.733523684210526,8.550815906385379e-05, 0.07176040164227254, -0.00039576781313131526, -0.8198796926029194, 0.0026695976149729525, 0.030139402609408398, 0.24404444118320917, -0.014923097498207841, -0.00013847185917344816, 0.3314639418428419, -0.042863675923320695, 0.24961334923785705
2v00,-0.98,0.44,-2.793523684210526,-0.0007231538230921212, -0.27817134661644194, -0.010909833170416943, 0.06581512603130676, -0.015380851697156795, -0.009697154890709887, -0.11919279370928407, -0.012430956007094584, -0.0012989777698063482, 0.01819148680813332, 0.008982371354185519, -0.14461346781971923
2v7a,1.57,0.41,1.8464763157894746,0.0008063560401938773, 0.16695001403787524, 0.014127236850550657, 0.07428963018903068, 0.017503065948052714, -0.005232000580805197, -0.02232953107128588, 0.002309334915949282, 0.0011144304203247596, -0.17701990897689668, 0.008303340976491942, -0.12924780086593218
2vl4,-0.52,0.19,-0.44352368421052635,-0.0012230252939102323, -0.41415794359916636, -0.017705114479375, -0.40158272254227967, -0.02856985068009969, -0.004745696646063101, -0.09497697804978453, -0.015427993877113478, -0.001823127128740814, 0.4457836539939339, -0.03697464673414934, -0.0002881149237226865
2vo5,0.55,0.64,-1.5635236842105265,-0.0004481970327755666, -0.17650225663846272, -0.005197886183690319, -0.23961815091868252, -0.011195699316286615, -0.00708495312266836, -0.04654534673078543, -0.003018004867906546, -0.00039726096547763727, 0.35869693840745037, -0.00337950181378915, -0.037909163364522554
2vot,1.19,0.50,0.6864763157894735,-0.000383157785667984, -0.1420854439360916, -0.006448027461325781, -0.06134039603962423, -0.007784722603679431, -0.0022007701259107925, -0.02232953107128588, 0.01625049735937444, 0.00012279966421597632, 0.3923975237659204, -0.020278605970257588, 0.2130068876357602
2vvn,0.23,0.40,0.8464763157894737,-0.000947832922775827, -0.22864084761569703, -0.014877603945933033, -0.1838648340915525, -0.016745337501461035, -0.005364628926643947, -0.07076116239028497, -0.00471694213875344, -0.0007189542619868469, 0.031705319769268124, -0.02829823554365648, -0.005805103598206511
2vw5,0.38,0.90,2.0664763157894734,0.0008831493136229095, 0.13470206099049717, 0.015282547498830793, 0.403703950819388, 0.0214481848728642, 0.0017088828514228952, 0.026102100247713218, 0.0016263072465483516, 0.0007496035098668114, -0.07257981615446195, 0.006628135651160113, -0.061231262686062896
2w66,-0.97,0.37,-2.4035236842105263,-0.0009044020024515234, -0.3136948510839525, -0.01208989567833266, -0.4680501661264873, -0.02005539267775824, 0.0008477596784408412, -0.04654534673078543, -0.010807172459765443, -0.0008650639844370278, 0.24020691684108106, -0.026879311055684082, 0.07801293034805391
2wbg,0.32,0.51,-2.003523684210526,-0.00037508729610810827, -0.1672998941764477, -0.004437496986575536, -0.059347511523250136, -0.006742072820209157, -0.0031656893956362145, 0.07453373156671232, 0.018653710765441717, -7.08292277863325e-05, 0.2873314009922212, -0.00943098511622714, 0.13908026596108816
2wca,0.57,0.73,-0.8535236842105265,-0.00019236934135792588, -0.07211722494124168, -0.0008699526917486726, -0.047200405899637046, -0.00031790814603002183, 0.005284081739250157, 0.026102100247713218, -0.011665222559103683, -0.0006713136307996858, 0.06987323396781364, 0.015436489880730354, -0.03353716140418441
2weg,-0.62,0.18,0.046476315789473865,-0.0012128002967565878, -0.29763687504638475, -0.015976714279843443, 0.002783035756277083, -0.02743574372682541, -0.011928770970692395, -0.16762442502828317, -0.030390293209648433, -0.002149023968077838, -0.17363942068902627, -0.020076031293609894, -0.1949149039060395
2wtv,1.06,0.55,2.286476315789474,0.00042192525209315394, 0.18602707106694538, 0.00653104554508082, 0.3880930221077914, 0.012733595944607393, -0.006135411052460474, -0.11919279370928407, 0.0031423719852820635, 0.001157009551128953, -0.290410165370597, 0.033121675009565255, -0.06421066557289144
2x00,0.55,1.10,4.876476315789474,0.0012506796392133775, 0.2322688233262655, 0.018513911977999627, 0.5753767170156074, 0.02474268804992789, -0.010398739618697498, -0.04654534673078543, 0.004530047202447923, 0.0013692148862123501, -0.3732158880427285, 0.0847715191962461, -0.16911558862210171
2x0y,0.44,0.49,-1.8535236842105265,-0.0005782076478299564, -0.26036962042379447, -0.012167416788981582, -0.25213536366676526, -0.01529167738962558, -0.003832675424709365, -0.04654534673078543, -0.009989853936144603, -0.0006506824018336271, -0.09171949244930584, -0.04531516898233418, -0.11994034524284886
2x8z,-0.93,0.35,1.5064763157894738,-0.0010592752592458333, -0.3153948626905538, -0.01061722651196805, -0.1091886042851375, -0.020308552591885513, -0.011874950772381012, -0.09497697804978453, -0.017008964104339795, -0.0016416575166609958, 0.0033723434499837706, -0.023328275461212827, 0.006028987802805779
2xb8,-0.06,0.58,1.1364763157894737,-0.0005607372594149206, -0.1637908863756986, -0.00650175422511313, -0.2291128025395111, -0.011261093808476192, 0.0009419450254857574, -0.02232953107128588, 0.005218416793014078, 0.00046639019365639865, 0.3644627632134455, 0.015517650075637174, 0.12225073274308483
2xbv,1.50,0.67,1.9764763157894736,0.0006597503303955136, 0.18930216460105706, 0.009492867013554231, 0.14751390127637312, 0.015024495794991901, -0.004745696646063101, -0.04654534673078543, 0.05369715380202134, 0.0016939652067725292, -0.25948362473750924, 0.044103529838760196, 0.03657975183845087
2xdl,-1.01,0.71,-3.353523684210526,-0.0008569016236356621, -0.30738881880138325, -0.009052546544452762, 0.13656252636258448, -0.015956228109163507, -0.01392588475803246, -0.02232953107128588, -0.014991487845143002, -0.0008632413412036297, -0.2754160094677353, -0.02618107837495354, -0.19394218242904235
2xhm,1.49,1.18,0.3464763157894737,0.000855596848505173, 0.27627210993821694, 0.013128756966695306, 0.1870679139632631, 0.018102127056139738, 0.010908292462789166, 0.19561280986421006, 0.02490099815405165, 0.002088335324151637, 0.27376154279819065, 0.020390704587771293, 0.2926499934746173
2xnb,1.23,0.46,0.37647631578947394,0.00017385213939700748, 0.04792868813579919, 0.0014687588202233917, 0.08497718515255642, 0.006401459155800476, -0.008180578588292844, -0.07076116239028497, -0.0007557952539011445, 0.0007100253438974181, -0.3004544327799056, 0.0004900688179943284, -0.10420841888921398
2xys,-0.14,1.08,0.9664763157894738,0.00019029260263045414, 0.016921577536551484, 0.003163292640338956, 0.002223130106438677, -0.0009168265752249643, -0.016353560131863554, -0.19184024068778271, -0.0049283538273751345, 0.0003670169678556758, -0.2885218130651842, 0.029248412712575347, -0.14465838654952196
2y5h,1.12,0.41,-0.6635236842105261,0.00047356999981426753, 0.17725382157852224, 0.006995903138244913, 0.1340192261226405, 0.010546280969851192, -0.010450637667069185, 0.00188628458821367, 0.020796651099250656, 0.0005616962514532572, -0.3426880477355475, -0.022300096675179636, -0.10722967397667903
2yfe,-0.70,0.42,0.17647631578947376,-0.00010395219078386445, -0.08633853946048266, 0.002074500956746837, 0.24810711972191904, 0.0002444844868001607, -0.010116183577562764, 0.05031791590721277, -0.021538083305907986, -0.00040006572305584546, -0.2876416497195464, 0.029675712057109366, -0.2657610983253023
2yge,-0.24,0.48,-1.3935236842105265,0.000997551726374973, 0.20194465937618464, 0.016748581773177562, 0.18644157882954568, 0.024297101870055942, 0.007930882206206155, 0.07453373156671232, 0.0007645888751653144, 0.0012506704865436161, -0.10952366266443797, -0.013815944535347624, -0.0313307870886111
2yki,1.25,1.40,3.0064763157894747,0.0009851459313246565, 0.20743940264219904, 0.0092664910912589, 0.43247740726532136, 0.016504789300009984, -0.0043958653570391444, -0.14340860936878363, 0.03656907455685858, 0.002234981921402823, -0.036238312306824054, 0.09872015421631289, -0.004940026507689551
2ymd,-1.48,0.38,-3.293523684210526,-0.0008632315748409167, -0.3390086070219343, -0.01246402356798008, 0.020320419500368433, -0.020944139496337312, -0.011256018491800166, -0.11919279370928407, -0.01616732493706196, -0.0015169688831585394, 0.039824979651439295, -0.007270701652907911, -0.09388100671111939
2zjw,-0.60,0.89,1.246476315789474,-0.00046327182880537634, -0.12816807621056225, -0.011724090915986144, 0.08246994663243253, -0.01026481466492218, 0.0036752422397278877, -0.11919279370928407, -0.01656998657407914, -0.0001719862865938747, -0.3281957114351269, -0.0003112098087730867, -0.014792771557431894
2zwz,-0.80,0.34,1.336476315789474,-0.0010699760587355618, -0.3906435049654116, -0.014902132080132798, -0.45539060448437824, -0.025924441342601787, -0.0033213835407512734, -0.07076116239028497, -0.016831094178227705, -0.001786573285612958, 0.3972896324125833, -0.029282644110148564, 0.03721556310032318
2zx6,1.77,0.52,4.1464763157894735,-5.4876190475795666e-05, -0.09615357954380109, -0.0012209571127090638, -0.2088138502513013, -0.003449043991696604, -5.674894782440515e-06, -0.02232953107128588, 0.007087048328653218, -0.0001246112179756176, 0.3863422284558013, -0.017858736102783584, 0.1498246471393616
2zxd,-1.96,0.32,-1.2335236842105264,-0.001088922365554657, -0.3883404946274277, -0.014665460415082168, -0.26316265799070143, -0.024741205290831642, -0.008634205974060168, -0.07076116239028497, -0.02117982610199307, -0.001817653090023473, 0.12900641871257823, -0.013121980743361693, -0.010358517738914242
3acw,0.08,0.86,-1.6935236842105263,-0.00023005903814967205, -0.12086433675040002, 0.00026409309317554065, 0.13342136076772826, -0.005420723600934691, -0.018750481106659573, -0.14340860936878363, -0.02213634179369374, -0.00012613847226227803, -0.2876416497195464, 0.06521080395451163, -0.22179174884300257
3ag9,-0.21,1.97,1.5964763157894746,0.003512188485970733, 0.7625764028446689, 0.04791031890965623, -0.8373696267156668, 0.06965572040497561, 0.06546851850094873, 0.6557133073947015, 0.01873208339767876, 0.0021492688172959407, 0.20819043447756563, -0.019148915370080143, 0.06922541593199881
3ao4,-0.55,0.25,-4.383523684210527,-0.0008082859162600936, -0.270425860490491, -0.012145517793425155, 0.09055536381314992, -0.017255034063494108, -0.011517430883598289, -0.14340860936878363, -0.007472369270541861, -0.0011597090684985563, -0.18412234159697213, -0.01824609927478902, -0.08827286447009186
3b3s,-1.73,0.32,-3.9035236842105263,-0.0013288998514426745, -0.4692921704534722, -0.01745940664764773, -0.19462641047997217, -0.030591372782293902, -0.01046601486658672, -0.07076116239028497, -0.03769377929010634, -0.0024274815941165645, 0.06249455165603826, -0.010081072222997116, -0.044412600511369596
3b3w,-1.23,0.22,-2.2635236842105257,-0.0013288998514426745, -0.4692921704534722, -0.01745940664764773, -0.19462641047997217, -0.030591372782293902, -0.01046601486658672, -0.07076116239028497, -0.031001622209263793, -0.0023141456705962674, 0.05390249255956726, -0.02850756373570094, -0.013800084738181433
3b68,2.09,1.10,1.9464763157894742,-3.0324333171088255e-05, 0.005293316400174924, 0.0026822879192833987, 0.2748971815777469, 0.0038677198311469737, 0.0016492962032924404, 0.026102100247713218, 0.019417637589450552, 0.0019291127760731645, -0.18061395010989442, 0.044161560045132435, -0.020330817942927945
3bfu,-1.10,0.29,-0.18352368421052656,-0.0011924523781486139, -0.33868632892514017, -0.01940472527908245, -0.352026327568446, -0.027269950854263383, -0.0016721788924954715, -0.11919279370928407, -0.009718979557676768, -0.001620934472760763, 0.38031867941749053, -0.03849769657617499, 0.05698030433416849
3bkk,0.99,1.04,-0.37352368421052606,0.0007159081902592432, 0.16221952156883743, 0.014099574316888538, 0.04957786218599285, 0.01705881143783989, 0.003185094005106406, 0.12296536288571142, 0.03383531315683473, 0.002408848861643645, 0.2934197483334004, 0.03292323838432686, 0.22594137604785008
3bpc,-1.44,1.05,-1.6535236842105263,-6.502851108426895e-06, 0.01832618639456811, -0.0003405139621480626, -0.5151391802705247, 0.000523041243712325, 0.01847387462541719, 0.17139699420471052, -0.006360850743588342, -0.0006711159861272944, 0.3376977997306389, -0.0407149112763857, 0.20589401401008342
3cft,-0.37,0.52,-2.2635236842105257,-0.0008014322828020885, -0.18970764104506302, -0.011851047929215024, 0.08373210682613606, -0.018613241996548156, -0.007496293209762464, -0.16762442502828317, -0.03530442965969834, -0.0015834216936178591, -0.3732158880427285, 0.002206187747712735, -0.22367569670030668
3cj2,-1.90,0.41,-1.6035236842105265,-0.0006530043502253937, -0.16836854088500086, -0.0054382567694812685, 0.25676193247874335, -0.008588004765920594, -0.014587104337286534, -0.11919279370928407, -0.027851679297067666, -0.0017301096165732721, -0.23846129863273488, 0.011071628102490535, -0.22252287914987837
3coy,0.03,0.72,-0.43352368421052656,0.0002783720745461198, 0.12614517283079477, 0.00015283367195717627, -0.3209373291130109, 0.004444142555028706, 0.018683388968843622, 0.026102100247713218, 0.02809435735856796, 0.0017135945569265387, 0.2504123639080285, -0.028853234692902734, -0.0194378130631811
3cyx,1.28,0.30,1.5464763157894739,0.0022158575779371447, 0.475014866216852, 0.032603508813157746, 0.11687092935555582, 0.04369648498725632, 0.008790083229248501, 0.09874954722621186, 0.03859600578725083, 0.0035876958385205127, 0.06751744025275995, 0.07003875293665297, -0.029794758680970146
