Optimised GP regression Matern kernel, normalised features
Pearsons_correlation_coefficient:0.6588
R2_score:0.3812
RMSE:1.7993667420849682
best_parameters:{'alpha': 2, 'copy_X_train': True, 'kernel__length_scale': array([0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]), 'kernel__length_scale_bounds': (1e-05, 100000.0), 'kernel__nu': 2.5, 'kernel': Matern(length_scale=[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5], nu=2.5), 'n_restarts_optimizer': 3, 'normalize_y': False, 'optimizer': 'fmin_l_bfgs_b', 'random_state': None}
elapsed time: 4650.017662073001
name,y_pred_mean,sigma,y_true,BertzCT,Chi1v,EState_VSA1,MolLogP,MolMR,TPSA,num_rotors,vina_gauss1,vina_gauss2,vina_hydrogen,vina_hydrophobic,vina_repulsion
2obf,7.31,0.06,8.85,1555.6725100475146, 7.601986241196669, 114.51724816760313, 1.1212, 88.90970000000004, 83.01, 5.0, 128.24455261230472, 1595.6070556640625, 2.6370165348052983, 79.17481231689453, 8.230578422546388
2ole,7.03,0.06,7.25,1929.602223563008, 7.5432289887275985, 149.2966590354236, 2.7169000000000008, 104.35560000000004, 68.26, 6.0, 85.64035034179688, 1485.40576171875, 2.209883689880371, 42.0799674987793, 7.216748237609862
2p4y,8.52,0.10,9.0,2675.07409090458, 10.548012102950036, 166.69014399556386, 5.884020000000005, 138.56399999999988, 98.78, 11.0, 118.68765258789062, 2317.183837890625, 1.3321943283081057, 64.86993408203125, 2.9254658222198486
2pcp,5.81,0.17,8.7,1314.3618920229114, 4.920820393249937, 110.18452334179632, 2.9148000000000005, 75.75270000000006, 4.44, 2.0, 99.40463256835938, 1258.966064453125, 0.668995201587677, 75.2180404663086, 3.561509132385254
2qbp,7.61,0.07,8.4,2424.432424228351, 12.23599243304602, 166.77091820516884, 2.0760999999999994, 139.57099999999986, 138.9, 10.0, 129.30215454101562, 1862.517578125, 3.540328025817871, 37.88073348999024, 5.298342227935791
2qbr,6.94,0.05,6.33,1634.1646063263363, 8.628683844345101, 116.16703886670209, 2.2819, 106.0562, 101.52, 8.0, 104.36759185791016, 1423.1866455078125, 3.1177797317504883, 36.44566345214844, 5.596658229827881
2qmj,5.57,0.16,4.21,2663.93152820769, 10.642068935834383, 159.41113464432962, -9.590700000000012, 136.52480000000003, 325.75, 23.0, 116.66094207763672, 1951.9114990234373, 9.362401962280273, 12.263664245605467, 8.426444053649902
2r23,5.11,0.16,3.72,1802.6981457729755, 8.082482904638631, 116.86598646171043, -8.195700000000011, 101.07340000000002, 279.02, 19.0, 81.10877227783203, 1414.6875, 8.234719276428223, 1.8226330280303955, 10.506355285644533
2v00,5.89,0.05,3.66,1019.5509555370655, 4.0721581339818265, 71.76534771122249, 1.1373, 63.12010000000002, 71.77000000000002, 4.0, 85.25536346435547, 1020.4708251953124, 4.573892593383789, 40.36906814575195, 3.364762544631958
2v7a,7.79,0.06,8.3,2500.801933451225, 9.173384951677454, 179.1631821372631, 1.226600000000001, 132.26259999999996, 95.0, 8.0, 109.78124237060548, 1840.2906494140625, 2.292699098587036, 39.86422348022461, 3.643118381500244
2vl4,5.55,0.06,6.01,535.4513607884799, 2.513710176427684, 42.61662957900226, -3.787899999999997, 35.3886, 97.53, 5.0, 80.26869201660156, 842.4205322265625, 9.570631980895996, 6.201001167297362, 5.9792799949646
2vo5,6.74,0.05,4.89,1285.8323469270724, 5.237316974177664, 96.26704604162, -2.0811999999999964, 71.91990000000007, 85.36, 7.0, 100.9172592163086, 1326.7784423828125, 8.552957534790039, 31.17827796936035, 5.297758102416992
2vot,7.06,0.05,7.14,1348.8194846326978, 5.63174416517758, 90.90449899309506, -0.202600000000001, 79.09190000000005, 110.77, 8.0, 132.97747802734378, 1503.4398193359375, 8.94677448272705, 18.614152908325195, 9.843213081359863
2vvn,6.50,0.05,7.3,801.9608999826922, 4.639792788551163, 54.74538537407633, -1.4936999999999994, 60.25110000000003, 94.31000000000002, 6.0, 98.0904541015625, 1217.501220703125, 4.731812000274658, 12.651728630065918, 5.8793373107910165
2vw5,7.34,0.06,8.52,2575.172236052349, 8.803813555105387, 184.1189481917863, 4.697800000000004, 140.55769999999998, 131.11, 10.0, 108.644775390625, 1716.3612060546875, 3.5131609439849854, 38.618743896484375, 4.87526798248291
2w66,6.20,0.06,4.05,844.0214938672427, 3.6650479171595736, 66.70340724728746, -4.488299999999995, 53.29130000000003, 126.63, 7.0, 87.95712280273438, 1167.86865234375, 7.168311595916747, 13.706668853759766, 7.397737979888916
2wbg,6.95,0.05,4.45,1356.6353352131766, 5.342778860141485, 99.528775669835, -0.1816000000000002, 81.28420000000007, 105.75, 12.0, 136.97610473632812, 1437.665283203125, 7.718997001647949, 26.679128646850586, 8.503999710083008
2wca,6.00,0.07,5.6,1533.5881981222892, 6.433601336440402, 114.83194537629468, -0.053600000000000085, 94.79180000000002, 149.71, 10.0, 86.5294418334961, 1233.6844482421875, 5.177833080291748, 45.16756820678711, 5.376958847045898
2weg,4.92,0.06,6.5,545.3537402347075, 3.849077229705574, 50.03069353679646, 0.4731000000000002, 37.7732, 60.16, 2.0, 55.37342071533203, 731.7153930664062, 2.332202672958374, 18.76476287841797, 2.4535298347473145
2wtv,7.80,0.07,8.74,2128.5006528363187, 9.392013854986764, 146.57891826732285, 4.533300000000003, 122.2342, 90.3, 4.0, 111.16730499267578, 1854.7545166015625, 0.9676477909088136, 58.31612777709961, 4.821294784545898
2x00,7.74,0.09,11.33,2931.106295231537, 9.921958466891548, 197.9800568204449, 6.506800000000008, 147.48479999999984, 68.12, 7.0, 113.47621154785156, 1926.83935546875, 0.0, 96.71669006347656, 2.92089581489563
2x0y,6.54,0.05,4.6,1159.9238089626288, 4.276171356177496, 66.37087634814378, -2.2130999999999985, 63.30760000000003, 102.28, 7.0, 89.31703186035156, 1240.6927490234375, 3.2894992828369136, 0.0, 3.8117270469665527
2x8z,5.45,0.06,7.96,694.0347768241332, 3.6455652646415264, 73.02049942944406, -0.7068000000000001, 52.75900000000003, 60.44000000000001, 5.0, 77.63816833496094, 904.0646362304688, 4.40071964263916, 16.34678840637207, 6.093717098236084
2xb8,7.17,0.06,7.59,1176.8429740791685, 5.3829931618554525, 90.67403520173895, -1.9704999999999988, 71.78240000000002, 127.12000000000002, 8.0, 114.62156677246094, 1620.1553955078125, 8.620335578918457, 45.22790908813477, 8.199125289916992
2xbv,8.14,0.07,8.43,2358.8219068954763, 9.429547427723227, 159.2838079131244, 1.9982, 127.05110000000003, 97.53, 7.0, 195.2837219238281, 2037.155029296875, 1.3290479183197021, 66.48090362548828, 6.647157669067383
2xdl,6.13,0.07,3.1,890.0231472473172, 3.7373169741776633, 79.7322768035625, 1.8828, 61.910300000000035, 49.77, 8.0, 80.99497985839844, 1168.48779296875, 1.1428658962249756, 14.225790023803713, 2.471151113510132
2xhm,7.75,0.09,6.8,2548.489102534065, 10.426249578424967, 174.8801499312492, 2.414999999999999, 133.5222, 178.96999999999997, 17.0, 147.37075805664062, 2171.1201171875, 7.560422897338867, 48.85092163085938, 11.285983085632324
2xnb,7.50,0.06,6.83,1888.254708958632, 7.809364185123228, 124.86397194820199, 1.3392200000000003, 108.92010000000006, 79.66, 6.0, 104.6812744140625, 1702.916748046875, 0.8502728939056396, 34.055221557617195, 4.096717834472656
2xys,6.93,0.10,7.42,1904.1764449516158, 7.45401322219567, 132.1327642825162, 0.4672000000000003, 93.53250000000006, 37.14, 1.0, 97.73869323730469, 1586.39892578125, 0.9897146224975586, 55.436439514160156, 3.3639488220214844
2y5h,7.34,0.07,5.79,2178.515912562516, 9.291469734832901, 148.57294946907749, 1.8560000000000003, 117.63510000000008, 67.85000000000001, 9.0, 140.54167175292972, 1652.5302734375, 0.3567410111427307, 17.111217498779293, 4.041986465454103
2yfe,6.68,0.06,6.63,1619.2156228914505, 6.270620726159657, 127.46233484085435, 3.0582000000000016, 95.97430000000004, 69.59, 11.0, 70.10231781005861, 1325.82568359375, 1.0, 55.754127502441406, 1.1701197624206543
2yge,7.26,0.08,5.06,2685.9650395722088, 9.574434281265047, 190.4075796541474, 2.4084000000000003, 146.54789999999986, 163.48000000000005, 12.0, 107.21099090576172, 1886.570556640625, 3.0814440250396733, 23.419004440307607, 5.416928291320801
2yki,8.42,0.09,9.46,2673.95067046536, 9.63740571823168, 158.3127564362401, 5.001000000000003, 130.16359999999997, 99.35, 3.0, 166.78488159179688, 2220.93505859375, 3.9378390312194815, 107.0872039794922, 5.895008563995361
2ymd,5.61,0.06,3.16,883.8929177940802, 3.3749445384818686, 65.09856590152025, 0.6578999999999999, 51.42260000000001, 63.66, 4.0, 79.03854370117188, 946.4205932617188, 4.826696395874023, 28.285253524780273, 4.283803462982179
2zjw,6.49,0.06,7.7,1271.2331887934731, 5.7912414523193165, 68.27254609883228, 1.3128000000000002, 73.87719999999997, 141.34, 4.0, 78.36856842041016, 1403.3028564453125, 0.5260949730873108, 33.459487915039055, 5.716521739959718
2zwz,5.59,0.06,7.79,683.671607491854, 2.783192828945732, 54.64017064673962, -4.354899999999997, 40.95089999999999, 104.94, 6.0, 77.93412017822266, 854.837646484375, 9.003942489624023, 11.919841766357422, 6.658675670623777
2zx6,6.78,0.06,10.6,1666.743183970571, 6.1581373674275985, 113.32629337094652, -1.7565999999999973, 88.20820000000002, 122.19, 8.0, 117.73072052001952, 1419.3958740234375, 8.87601375579834, 20.41327476501465, 8.698638916015625
2zxd,5.43,0.06,5.22,665.3230919462575, 2.809586031195753, 55.6553862560404, -2.3292999999999977, 43.4388, 77.30000000000003, 6.0, 70.69841003417969, 844.280029296875, 5.868849277496338, 23.93495178222656, 5.7968502044677725
3acw,6.45,0.12,4.76,1497.0876814730395, 5.87494453848187, 119.69649467614654, 1.8497, 84.06250000000004, 24.67, 3.0, 69.10689544677734, 1418.8770751953125, 1.0, 82.17371368408203, 1.9666439294815063
3ag9,5.70,0.40,8.05,5121.260325114034, 15.999445384818676, 324.0774972047474, -8.379999999999994, 241.9199999999997, 462.81999999999977, 36.0, 137.10650634765622, 2191.81884765625, 6.794174671173098, 19.45405387878418, 7.238548278808594
3ao4,5.95,0.06,2.07,937.1049384933957, 4.160923771927643, 66.46481324638691, 1.3979999999999997, 59.17940000000001, 62.3, 3.0, 93.50579071044922, 1067.779541015625, 2.2097017765045166, 20.12527847290039, 4.385397434234618
3b3s,4.72,0.07,2.55,432.9173427702945, 1.8818550882138416, 43.67060630259361, -1.607099999999999, 31.13809999999999, 67.77000000000001, 6.0, 43.22139358520508, 637.1250610351562, 5.091607570648193, 26.195802688598643, 5.179945468902588
3b3w,4.84,0.07,4.19,432.9173427702945, 1.8818550882138416, 43.67060630259361, -1.607099999999999, 31.13809999999999, 67.77000000000001, 6.0, 54.35625076293945, 675.6245727539062, 4.991202831268311, 12.496097564697266, 5.734504699707031
3b68,8.31,0.07,8.4,1690.5203844418872, 7.320749796093504, 130.06946912270692, 3.3405000000000014, 103.59260000000003, 130.8, 10.0, 138.24717712402344, 2117.033203125, 2.2506999969482417, 66.5240478515625, 5.61619758605957
3bfu,5.71,0.06,6.27,565.0596441063079, 3.378637943956064, 35.32605927253966, -3.2657, 38.1218, 113.52, 4.0, 89.76773071289062, 911.1041259765624, 8.805624008178711, 5.06864595413208, 7.016722679138184
3bkk,8.60,0.08,6.08,2413.207881669123, 9.119172062391506, 179.0445222378595, 0.9662000000000012, 131.32849999999996, 138.79, 14.0, 162.23626708984375, 2279.99658203125, 7.790143966674805, 58.16859436035156, 10.077527046203613
3bpc,5.08,0.11,4.8,1713.5902543705938, 7.470110468942837, 117.10300077426102, -4.9844999999999935, 96.56000000000004, 218.33, 16.0, 95.35520935058594, 1233.7515869140625, 8.30756664276123, 3.420193910598755, 9.714360237121582
3cft,5.70,0.05,4.19,943.7423270487888, 5.085979233445774, 67.72795728414425, 1.3261, 56.323600000000006, 83.22, 2.0, 47.19695281982422, 923.8469848632812, 0.0, 35.33111953735352, 1.9325153827667243
3cj2,5.21,0.06,4.85,1087.4870818597587, 5.330531842293813, 95.23596371640993, 3.1494000000000018, 77.40290000000003, 46.33000000000001, 4.0, 59.59733581542969, 874.0180053710938, 1.5747097730636597, 41.9223861694336, 1.9533991813659668
3coy,6.59,0.10,6.02,1989.4768454530847, 8.705749001896503, 119.21924151160532, -2.938099999999996, 104.8046, 219.42, 10.0, 152.68408203125, 2043.822998046875, 7.287569999694824, 12.23909854888916, 5.6323747634887695
3cyx,8.81,0.11,8.0,3865.831072046149, 12.703902299159402, 258.4181267209858, 1.6753000000000038, 187.3374999999995, 167.95, 13.0, 170.1574249267578, 2680.443603515625, 5.150303840637207, 85.76319122314453, 5.444754123687744
3d4z,6.06,0.05,4.89,719.6474678466661, 3.434530569677621, 48.987126711745326, -1.8147, 45.32320000000003, 98.74, 5.0, 94.65420532226562, 1037.7156982421877, 9.26154899597168, 0.0, 8.780823707580566
3dd0,5.76,0.05,9.0,968.5071692345964, 5.990301750556371, 62.29231610435518, 1.3424, 62.16220000000002, 82.28000000000002, 5.0, 72.88770294189453, 946.6859130859376, 1.8064286708831787, 13.32290267944336, 3.2261168956756587
3dxg,5.38,0.09,2.4,1233.316854304425, 6.237793235394079, 71.13907388103345, -1.8584999999999992, 62.17780000000002, 164.99, 6.0, 71.66539001464844, 1053.2078857421877, 2.12280821800232, 2.1971824169158936, 4.835439682006836
3e93,8.29,0.12,8.85,2868.9567635733447, 10.03792514876261, 196.73278768821822, 4.332920000000003, 145.24359999999987, 84.21000000000002, 6.0, 148.68101501464844, 2282.45361328125, 2.674402952194214, 84.32644653320312, 3.907780885696411
3ebp,6.67,0.05,5.91,1939.5681526415208, 7.712511974155368, 129.27073573925406, 1.8875, 106.2451, 95.34000000000002, 6.0, 117.37422943115234, 1295.583984375, 0.0, 68.13838195800781, 2.60434627532959
3ehy,6.29,0.05,5.85,912.8555080233297, 5.200198371878666, 75.43012323907635, -0.8881000000000001, 57.78450000000003, 95.53000000000002, 7.0, 86.46562957763672, 1128.834716796875, 3.3228788375854488, 15.691267013549805, 5.2829766273498535
3ejr,7.38,0.06,8.57,1708.2825323188354, 6.487316974177665, 127.83489746768178, 0.06910000000000083, 94.74960000000004, 82.2, 6.0, 140.66801452636722, 1633.0777587890625, 10.89970588684082, 21.752540588378906, 10.03518772125244
3f17,6.89,0.05,8.63,1256.2249206301842, 6.494006919767907, 97.54660500869062, 1.9249, 77.86850000000003, 92.67, 5.0, 103.81783294677734, 1393.74462890625, 1.886739611625672, 36.465091705322266, 5.969276905059815
3f3a,6.20,0.05,4.19,965.1235076978971, 3.8290686837138006, 70.88181084788519, -0.9291999999999996, 53.68580000000002, 83.56, 4.0, 97.23727416992188, 1104.5654296875, 5.146317481994629, 43.76066589355469, 7.361889839172362
3f3c,5.98,0.05,6.02,646.27108014761, 3.070837324718456, 59.62321154603527, -1.2713999999999994, 41.78710000000002, 67.77000000000001, 4.0, 88.98136901855469, 1063.097412109375, 5.933719158172607, 34.859874725341804, 5.104340076446533
3f3e,4.95,0.06,7.7,432.9173427702945, 1.8818550882138416, 43.67060630259361, -1.607099999999999, 31.13809999999999, 67.77000000000001, 6.0, 65.79020690917969, 714.8850708007812, 6.111912250518799, 28.465824127197266, 3.8195087909698486
3f80,5.89,0.06,4.22,544.1564000692312, 2.4706102576339317, 48.23888491843156, -2.2061999999999977, 37.39550000000001, 110.91, 7.0, 80.4056167602539, 977.2332153320312, 2.4356751441955566, 4.244258403778076, 7.387903690338135
3fcq,5.47,0.05,2.77,674.6250320811157, 3.2706207261596583, 60.64606575016283, 0.28381999999999985, 46.81850000000002, 66.43, 4.0, 76.96035766601562, 891.2255859375, 4.573298931121826, 16.448041915893555, 4.769146919250488
3fv1,6.34,0.07,9.3,1146.6026540975615, 5.0079377003373216, 85.11174217787267, -6.6640000000000015, 60.912300000000016, 163.2, 8.0, 131.752685546875, 1514.7864990234375, 12.964761734008787, 12.191225051879885, 8.307642936706543
3g0w,7.27,0.06,9.52,1253.129361315349, 6.3379066412233485, 88.91925358797421, 2.903900000000001, 80.04480000000005, 68.85, 3.0, 96.74517059326172, 1605.9932861328125, 1.5471744537353516, 47.32698822021485, 2.6400325298309326
3g2n,6.83,0.05,4.09,1063.25083202309, 4.876082612123478, 84.07554827330614, -1.7836999999999998, 67.67540000000002, 119.25, 7.0, 91.69127655029295, 1429.01171875, 6.820495128631593, 17.499683380126953, 5.19404411315918
3g2z,5.14,0.06,2.36,667.0675627741791, 3.1985513362318483, 42.599469990430975, 0.24849999999999986, 44.74140000000001, 83.56, 2.0, 57.28383255004883, 726.0504760742188, 3.47116494178772, 12.345728874206545, 4.184009075164795
3gbb,6.41,0.06,6.9,934.8995369019318, 4.356599959605431, 73.48101648237912, -3.8064999999999953, 52.50210000000003, 126.36, 5.0, 112.32450103759766, 1265.5582275390625, 8.395720481872559, 18.080175399780273, 8.340591430664062
3gcs,8.00,0.07,7.25,1834.36093692238, 8.23924438195524, 140.72833231528656, 5.549700000000002, 113.23860000000003, 92.35, 6.0, 130.64546203613278, 1971.0963134765625, 3.8784334659576416, 62.13984680175781, 4.273869514465332
3ge7,7.05,0.06,8.7,2144.695473159652, 6.86101251598166, 124.40409921846012, -1.269899999999998, 100.49960000000002, 131.56, 7.0, 160.77882385253906, 1594.1080322265625, 6.849058628082275, 37.18302917480469, 7.306569576263428
3gnw,8.60,0.09,9.1,3305.470150246337, 13.045471273073778, 222.98139603324105, 6.683620000000008, 166.6387999999996, 108.83, 9.0, 157.34291076660156, 2295.44677734375, 3.230067253112793, 43.8366813659668, 4.2177820205688485
3gy4,5.18,0.06,5.1,535.4550264275276, 2.420820393249937, 41.25613238279101, -1.2667999999999997, 41.0762, 77.63, 2.0, 68.83113861083984, 756.1099853515625, 0.42680203914642334, 2.6349451541900635, 2.8881759643554688
3huc,6.84,0.05,5.99,1859.1810157603206, 7.140192122731722, 118.65884676930496, 3.8880000000000017, 105.6711, 95.59, 5.0, 122.1817398071289, 1371.845703125, 0.0, 84.2610855102539, 2.9511992931365967
3imc,4.91,0.09,2.96,702.2219638650947, 2.8554618859638214, 43.130034333634434, 2.1765, 44.85070000000002, 25.02, 2.0, 65.85271453857422, 844.8086547851562, 0.6598206162452698, 15.26505184173584, 1.1714961528778076
3ivg,7.86,0.06,4.3,2086.4956971292263, 8.779267055592465, 133.52904477059334, 1.6245, 103.73650000000004, 113.6, 8.0, 122.95235443115234, 1880.5025634765625, 2.093679189682007, 34.042686462402344, 9.755820274353027
3jvs,6.41,0.05,6.54,2000.594536163329, 7.591430650883869, 152.67802879618796, 4.512000000000004, 115.365, 113.37, 3.0, 113.46205139160156, 1208.82763671875, 2.178076982498169, 54.32661819458008, 4.2341861724853525
3k5v,7.20,0.05,6.3,1526.3269415850802, 6.744566729459487, 112.749987511089, 3.884700000000002, 92.39360000000002, 90.13, 5.0, 89.291015625, 1536.363525390625, 0.0, 55.88113021850586, 1.672538995742798
3kgp,5.13,0.06,2.57,551.2858838225451, 2.6318550882138423, 53.47548451132328, -1.2079999999999995, 37.36460000000002, 67.77000000000001, 3.0, 56.60793685913086, 773.6377563476562, 1.1653481721878052, 3.739610433578491, 3.521528959274292
3kv2,5.60,0.07,7.32,507.4120256973973, 2.4588564650488136, 47.55880896471362, -3.969599999999998, 37.71169999999999, 138.41, 6.0, 79.33179473876953, 962.0107421875, 8.792530059814451, 0.35322919487953186, 9.461432456970217
3kwa,5.70,0.05,4.08,974.6787694210897, 3.0916407864998736, 86.50401736637066, -3.842599999999996, 57.29700000000002, 88.5, 13.0, 62.3380355834961, 910.3535766601562, 2.9193060398101807, 16.349628448486328, 6.001401901245117
3l3n,8.04,0.09,8.18,2671.460529260177, 9.085868310409511, 179.54376147872296, -1.9593999999999907, 129.81790000000007, 169.39999999999995, 16.0, 133.17195129394528, 2209.459228515625, 6.920359134674072, 51.88520050048828, 9.468945503234863
3l4u,5.62,0.08,7.52,1131.3297232896773, 6.174234614174768, 83.20898086473589, -4.851599999999992, 77.33220000000007, 182.07, 17.0, 91.0186004638672, 1321.6207275390625, 6.952502727508545, 0.0, 7.213304042816162
3l4w,5.97,0.05,6.0,727.4835893242987, 3.1914411194095957, 55.262570883796606, -4.6791999999999945, 46.67670000000002, 105.59, 8.0, 79.71762084960938, 1002.8659057617188, 6.447143077850343, 0.0, 5.4625678062438965
3l7b,6.48,0.06,2.4,1001.0986047007823, 4.505367894396078, 71.16045588644896, -2.224899999999999, 60.81480000000003, 130.83, 6.0, 97.36713409423828, 1324.6943359375, 5.807042121887207, 6.525959014892577, 5.2227349281311035
3lka,5.42,0.05,2.82,639.8944569667924, 4.068343283664824, 57.00093698791706, 0.3426000000000003, 44.36720000000002, 69.39, 4.0, 60.45014190673828, 866.542724609375, 1.5309523344039917, 14.62711238861084, 4.420217990875244
3mfv,5.89,0.06,2.52,683.7389371352167, 2.9998890769637376, 48.260951770618284, -2.7150999999999983, 43.00419999999999, 122.47, 6.0, 86.83954620361328, 1009.1425170898438, 6.35361909866333, 1.4932767152786257, 7.887131690979004
3mss,5.62,0.05,4.66,1375.8147539120291, 5.283192828945731, 114.1135475061733, 1.1645999999999994, 81.66280000000003, 65.97, 8.0, 67.68141937255861, 943.2234497070312, 0.0, 57.50510025024414, 2.8951749801635738
3myg,7.14,0.05,10.7,2181.736929049136, 8.41832110468258, 127.23748981570208, 1.80362, 117.07490000000004, 108.46, 13.0, 109.95632934570312, 1531.4952392578125, 3.247746229171753, 12.060797691345215, 4.614927291870117
3n7a,5.67,0.06,3.7,496.8781983766154, 2.7706207261596583, 42.20746054623602, -2.8509, 35.7274, 100.82, 4.0, 67.82637023925781, 884.9066162109375, 9.690349578857422, 7.360231399536133, 5.50019121170044
3n86,7.50,0.07,5.64,1293.2792255052102, 5.671958466891548, 101.5908160285684, -1.0617999999999994, 78.97610000000005, 129.92, 8.0, 134.99371337890622, 1774.194580078125, 10.340596199035645, 47.23876571655274, 7.221302032470702
3nox,6.81,0.05,8.66,1815.6801778032416, 7.955940629973247, 124.31203149443228, 2.22582, 106.49460000000002, 87.37000000000002, 5.0, 97.12008666992188, 1356.1275634765625, 2.9111557006835938, 28.98507881164551, 6.514472484588622
3nq3,4.57,0.07,3.78,700.9672783863867, 2.658248290463863, 63.80459661588255, 1.8769999999999998, 47.61700000000002, 40.13, 9.0, 46.70101547241211, 687.5186767578125, 0.0, 80.97223663330078, 2.5324339866638184
3nw9,8.36,0.09,9.0,2554.078798919881, 9.827526028377905, 160.83955585695853, 1.9574200000000002, 132.6224, 162.85000000000005, 11.0, 185.9144287109375, 2295.480224609375, 9.091301918029783, 41.88224411010742, 12.05057144165039
3oe5,7.11,0.08,6.88,1767.9399820573904, 8.386796248435116, 122.5542215602142, 0.9259999999999996, 108.6678, 175.28000000000003, 11.0, 162.65097045898438, 1914.3355712890625, 9.865700721740724, 25.861602783203125, 9.842208862304688
3ov1,5.29,0.11,5.2,2074.6726365918043, 9.454489483412084, 149.43336734298163, -1.4239999999999968, 112.40240000000004, 233.92, 13.0, 111.88966369628906, 1436.6396484375, 10.4821138381958, 25.224985122680664, 8.554266929626465
3owj,6.24,0.05,6.07,1644.5987403631339, 5.8026754814637815, 99.06033428088087, 3.485040000000001, 85.07020000000003, 68.88, 3.0, 65.37598419189453, 1152.15234375, 0.5103680491447449, 55.42794418334961, 0.7558928728103638
3ozt,6.86,0.08,4.13,1849.4133732468213, 7.589782320025438, 123.87943127576277, -0.2268999999999997, 104.5248, 184.39, 10.0, 165.19569396972656, 1890.980224609375, 9.95296573638916, 25.67869758605957, 9.253013610839844
3pe2,7.10,0.05,9.76,1751.3701005722926, 6.947102672463696, 94.408056637521, 2.2664, 96.82920000000004, 90.83, 3.0, 124.74303436279295, 1490.5474853515625, 0.8346438407897949, 66.55214691162111, 4.561474800109863
3pww,8.72,0.10,7.32,3865.831072046149, 12.703902299159402, 258.4181267209858, 1.6753000000000038, 187.3374999999995, 167.95, 13.0, 168.5547637939453, 2553.46435546875, 6.226750373840332, 87.9904556274414, 8.152693748474121
3pxf,5.15,0.06,4.43,1437.5363635847295, 6.809586031195753, 103.62743709714432, 3.4875000000000043, 81.63590000000003, 69.22999999999999, 3.0, 44.469970703125, 776.0609741210938, 0.0, 51.18722915649414, 1.4663479328155518
3s8o,5.39,0.10,6.85,2373.535905336491, 10.204489483412084, 168.55214204696978, -0.2536999999999966, 126.25340000000006, 233.92, 13.0, 120.76553344726562, 1512.9849853515625, 10.550151824951172, 35.305503845214844, 8.4188232421875
3su2,7.68,0.09,7.35,3765.690688006274, 14.395869312042727, 248.6845120186884, 3.6315000000000026, 182.1288999999996, 182.21, 5.0, 188.0691375732422, 2168.405517578125, 4.19077205657959, 56.19465255737305, 6.167391777038574
3su3,7.79,0.10,9.13,4140.1950832330185, 14.956887075538116, 268.6701908998816, 4.382300000000003, 196.1418999999994, 182.21, 9.0, 186.93637084960938, 2209.595947265625, 3.8575751781463614, 54.6546516418457, 6.3629350662231445
3su5,7.63,0.09,5.58,4140.1950832330185, 14.956887075538116, 268.6701908998816, 4.382300000000003, 196.1418999999994, 182.21, 9.0, 169.2633819580078, 2150.65185546875, 3.9679598808288574, 50.274330139160156, 5.693526268005371
3u9q,4.85,0.07,4.38,700.9672783863867, 2.658248290463863, 63.80459661588255, 1.8769999999999998, 47.61700000000002, 40.13, 9.0, 55.03208541870117, 778.3569946289062, 3.326130151748657, 47.68242645263672, 2.327300310134888
3udh,5.21,0.06,2.85,868.9823826516498, 3.848551336231848, 71.41216516831372, -0.15639999999999965, 53.02610000000002, 45.71, 0.0, 64.94987487792969, 876.05224609375, 3.4710142612457275, 39.15368270874024, 3.167257070541382
3ueu,4.83,0.07,5.24,878.647724733672, 3.158248290463863, 76.55044641854131, 2.6572000000000005, 56.85100000000005, 40.13, 11.0, 37.56476211547852, 769.6515502929688, 0.0, 76.1827392578125, 0.6416923403739929
3uex,5.62,0.07,6.92,1442.9371540878033, 4.658248290463863, 114.78799582651762, 4.997800000000005, 84.55300000000007, 40.13, 17.0, 57.42973709106445, 1026.0164794921877, 0.16344180703163147, 102.23287200927734, 0.9297877550125122
3uo4,7.24,0.05,6.52,1932.3604004325448, 7.697102672463695, 136.5673914893324, 3.994300000000004, 111.2479, 89.97, 6.0, 103.05210876464844, 1556.654296875, 4.123115062713623, 53.70682144165039, 5.1780662536621085
3uri,6.61,0.19,9.0,4943.087510821527, 16.678425324478468, 328.3536000392218, -4.711400000000019, 236.92919999999947, 325.54, 33.0, 154.5165252685547, 2873.964111328125, 5.250533103942871, 44.94252014160156, 5.181866645812988
3utu,7.20,0.11,10.92,3341.3137527403874, 13.457337204124224, 227.0012877846078, 0.3454800000000042, 172.97969999999972, 209.31, 14.0, 181.9410400390625, 2204.67529296875, 1.637973427772522, 48.66925430297852, 4.809645175933838
3vh9,4.83,0.08,6.24,649.381814067007, 2.9013377407318885, 36.38498874913124, 1.9404, 43.407800000000016, 33.120000000000005, 1.0, 63.52394485473633, 794.928466796875, 4.6440606117248535, 19.52156639099121, 5.429999828338623
3zso,7.65,0.06,5.12,3119.520081992522, 11.36339958630114, 221.96438377293134, 3.0865000000000027, 162.0693999999997, 110.59000000000002, 15.0, 136.27059936523438, 1779.00390625, 4.2503204345703125, 33.10268402099609, 10.526448249816896
3zsx,7.00,0.05,3.28,2386.8333510830607, 8.796903005373414, 173.1777147898777, 1.4799, 124.3844000000001, 92.13, 10.0, 95.86878204345705, 1440.281494140625, 5.338537693023682, 32.790115356445305, 3.6201016902923584
